pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,st_teff,st_mass,st_met,sy_dist,exo_class,exo_class_ext
Kepler-886 b,Kepler-886,1,1,6.24146367,0.067,1.52,2.92,4.57,0.0,6098.0,1.1,-0.01,711.297,Super-Earth,Super-Earth
Kepler-887 b,Kepler-887,1,2,20.42228798,0.1536,1.84,4.04,3.56,0.0,6194.0,1.19,0.08,886.588,Super-Earth,Super-Earth
Kepler-887 c,Kepler-887,1,2,7.63846023,0.0797,1.13,1.51,5.75,0.0,6194.0,1.19,0.08,886.588,Super-Earth,Super-Earth
Kepler-888 b,Kepler-888,1,1,70.6979061,0.328,1.76,3.75,3.78,0.0,5875.0,0.97,-0.21,420.817,Super-Earth,Super-Earth
Kepler-889 b,Kepler-889,1,1,3.744439,0.0492,1.09,1.32,5.6,0.0,5961.0,1.14,0.19,598.313,Super-Earth,Super-Earth
Kepler-890 b,Kepler-890,1,1,52.75875577,0.2944,8.89,58.6,0.458,0.0,5954.0,1.09,0.09,1712.12,Neptune-like,Neptune-like
Kepler-891 b,Kepler-891,1,1,53.44945593,0.2881,6.41,33.6,0.701,0.0,5887.0,1.06,0.09,2340.58,Neptune-like,Neptune-like
Kepler-892 b,Kepler-892,1,1,13.7521072,0.1015,2.81,8.3,2.06,0.0,4747.0,0.75,-0.04,570.727,Neptune-like,Neptune-like
Kepler-893 b,Kepler-893,1,1,6.33855761,0.0699,3.03,9.43,1.86,0.0,5820.0,1.0,-0.03,1285.59,Neptune-like,Neptune-like
Kepler-894 b,Kepler-894,1,1,9.803224,0.0916,2.78,8.15,2.08,0.0,5603.0,0.87,-0.25,1162.91,Neptune-like,Neptune-like
Kepler-895 b,Kepler-895,1,1,2.80624233,0.0328,1.54,2.99,4.5,0.0,4315.0,0.65,-0.16,540.134,Super-Earth,Super-Earth
Kepler-896 b,Kepler-896,1,1,144.547396,0.5164,2.53,6.94,2.35,0.0,5262.0,0.84,-0.1,2334.93,Neptune-like,Neptune-like
Kepler-897 b,Kepler-897,1,1,8.0472642,0.077,2.39,6.3,2.54,0.0,5839.0,1.03,0.04,1519.25,Neptune-like,Neptune-like
Kepler-898 b,Kepler-898,1,1,5.8706191,0.0545,1.49,2.83,4.7,0.0,4223.0,0.65,-0.06,484.891,Super-Earth,Super-Earth
Kepler-899 b,Kepler-899,1,1,19.17891293,0.1392,2.68,7.65,2.18,0.0,5595.0,0.93,-0.06,1246.43,Neptune-like,Neptune-like
Kepler-9 b,Kepler-9,1,3,19.23891,0.143,8.29,43.4,0.42,0.0609,5774.0,1.02,0.05,628.257,Neptune-like,Neptune-like
Kepler-9 c,Kepler-9,1,3,38.9853,0.227,8.08,29.9,0.31,0.06691,5774.0,1.02,0.05,628.257,Neptune-like,Neptune-like
Kepler-9 d,Kepler-9,1,3,1.592851,0.0273,1.64,3.33,4.15,0.0,5777.0,1.07,0.12,628.257,Super-Earth,Super-Earth
Kepler-90 i,KOI-351,1,8,14.44912,,1.32,2.3,5.5,,6015.0,1.12,0.098,848.254,Super-Earth,Super-Earth
Kepler-900 b,Kepler-900,1,1,6.9913086,0.0679,2.08,4.98,3.04,0.0,4836.0,0.78,-0.01,487.525,Super-Earth,Super-Earth
Kepler-901 b,Kepler-901,1,1,3.51749439,0.0378,1.37,2.45,5.24,0.0,4184.0,0.59,-0.3,253.867,Super-Earth,Super-Earth
Kepler-902 b,Kepler-902,1,1,40.1099547,0.223,2.54,6.99,2.34,0.0,5647.0,0.95,0.0,1165.34,Neptune-like,Neptune-like
Kepler-903 b,Kepler-903,1,2,10.3507721,0.0907,2.01,4.7,3.18,0.0,5682.0,0.98,0.05,1369.24,Super-Earth,Super-Earth
Kepler-903 c,Kepler-903,1,2,62.9228557,0.302,2.53,6.94,2.35,0.0,5682.0,0.98,0.05,1369.24,Neptune-like,Neptune-like
Kepler-904 b,Kepler-904,1,1,3.02166863,0.0417,1.77,3.78,3.75,0.0,6160.0,1.16,0.05,978.125,Super-Earth,Super-Earth
Kepler-905 b,Kepler-905,1,1,5.08274652,0.0572,1.41,2.57,5.04,0.0,5461.0,0.95,0.09,529.268,Super-Earth,Super-Earth
Kepler-906 b,Kepler-906,1,1,41.6979976,0.2359,2.11,5.1,2.98,0.0,6035.0,1.06,-0.09,757.791,Super-Earth,Super-Earth
Kepler-907 b,Kepler-907,1,1,15.86621821,0.1225,1.2,1.87,5.95,0.0,6106.0,1.08,-0.15,352.0,Super-Earth,Super-Earth
Kepler-908 b,Kepler-908,3,1,1.34059747,0.0247,1.22,1.98,5.99,0.0,5973.0,1.11,0.15,290.843,Super-Earth,Super-Earth
Kepler-909 b,Kepler-909,1,1,13.93290318,0.1175,1.47,2.76,4.77,0.0,6154.0,1.17,0.08,309.596,Super-Earth,Super-Earth
Kepler-91 b,Kepler-91,1,1,6.24658,0.0731,15.323,257.4423,0.4,0.0519,4550.0,1.31,0.11,1294.69,Gas giant,Hot Jupiter
Kepler-910 b,Kepler-910,1,1,2.36436901,0.0382,0.82,0.477,4.75,0.0,6230.0,1.26,0.12,400.289,Terrestrial,Terrestrial
Kepler-911 b,Kepler-911,1,1,20.310501,0.1549,2.6,7.27,2.27,0.0,6112.0,1.34,0.03,556.168,Neptune-like,Neptune-like
Kepler-912 b,Kepler-912,1,1,2.53475627,0.0339,2.8,8.25,2.07,0.0,5998.0,1.07,0.02,2004.72,Neptune-like,Hot Neptune
Kepler-913 b,Kepler-913,1,2,10.29672521,0.1009,2.06,4.9,3.08,0.0,4687.0,0.63,-0.52,991.618,Super-Earth,Super-Earth
Kepler-913 c,Kepler-913,1,2,5.93911982,0.0699,3.858,14.2,1.36,0.0,6068.0,1.29,0.16,991.618,Neptune-like,Neptune-like
Kepler-914 b,Kepler-914,1,1,4.40966548,0.0544,1.38,2.48,5.19,0.0,5877.0,1.1,0.22,753.723,Super-Earth,Super-Earth
Kepler-915 b,Kepler-915,1,1,4.59489604,0.0566,1.5,2.86,4.66,0.0,6173.0,1.21,0.08,849.036,Super-Earth,Super-Earth
Kepler-916 b,Kepler-916,1,1,32.2968798,0.1885,1.76,3.75,3.78,0.0,5248.0,0.85,-0.05,830.712,Super-Earth,Super-Earth
Kepler-917 b,Kepler-917,1,1,2.97041437,0.0378,1.91,4.31,3.4,0.0,5418.0,0.8,-0.38,3460.51,Super-Earth,Super-Earth
Kepler-918 b,Kepler-918,1,1,4.85386933,0.0569,1.74,3.68,3.84,0.0,6028.0,1.11,0.06,1025.03,Super-Earth,Super-Earth
Kepler-919 b,Kepler-919,1,1,11.04603384,0.0981,2.25,5.69,2.74,0.0,6113.0,1.15,0.07,1119.87,Super-Earth,Super-Earth
Kepler-92 b,Kepler-92,1,3,13.749,0.1174,3.51,64.3,8.17,0.17,5883.0,1.21,0.138,477.992,Gas giant,Gas giant
Kepler-92 c,Kepler-92,1,3,26.723,0.1829,2.6,6.1,1.91,0.04,5883.0,1.21,0.138,477.992,Neptune-like,Neptune-like
Kepler-92 d,Kepler-92,1,3,49.3568,0.2754,2.067,4.93,3.07,0.07,5904.34,1.07,0.138,477.992,Super-Earth,Super-Earth
Kepler-920 b,Kepler-920,1,2,6.53192704,0.065,2.42,6.44,2.5,0.0,5403.0,0.89,0.0,1001.68,Neptune-like,Neptune-like
Kepler-920 c,Kepler-920,1,2,100.8274113,0.4029,3.8,13.8,1.38,0.0,5403.0,0.89,0.0,1001.68,Neptune-like,Neptune-like
Kepler-921 b,Kepler-921,1,1,51.300634,0.2716,2.87,8.6,2.0,0.0,5663.0,0.93,-0.12,934.49,Neptune-like,Neptune-like
Kepler-922 b,Kepler-922,1,1,0.93846683,0.0182,1.42,2.6,4.99,0.0,5671.0,0.95,-0.05,536.323,Super-Earth,Super-Earth
Kepler-923 b,Kepler-923,1,1,6.93366476,0.0715,1.38,2.48,5.19,0.0,5988.0,1.11,0.07,1000.28,Super-Earth,Super-Earth
Kepler-924 b,Kepler-924,1,1,61.0370117,0.3359,3.07,9.64,1.83,0.0,6167.0,1.14,0.01,1053.04,Neptune-like,Neptune-like
Kepler-925 b,Kepler-925,1,1,33.8678531,0.1805,2.34,6.08,2.61,0.0,4673.0,0.77,0.12,611.115,Neptune-like,Neptune-like
Kepler-926 b,Kepler-926,1,1,52.0688601,0.2739,2.31,5.95,2.65,0.0,5806.0,1.01,0.03,921.361,Super-Earth,Super-Earth
Kepler-927 b,Kepler-927,1,1,9.1149903,0.0866,1.72,3.61,3.9,0.0,5743.0,0.99,0.03,831.685,Super-Earth,Super-Earth
Kepler-928 b,Kepler-928,1,1,3.9324613,0.0444,1.59,3.15,4.31,0.0,4700.0,0.73,-0.11,508.809,Super-Earth,Super-Earth
Kepler-929 b,Kepler-929,1,1,0.92103214,0.0192,1.11,1.41,5.67,0.0,5869.0,1.01,-0.04,1311.23,Super-Earth,Super-Earth
Kepler-93 b,Kepler-93,1,2,4.72674,0.053,1.569,4.54426,1.652,0.0,5669.0,1.09,-0.18,95.9115,Super-Earth,Super-Earth
Kepler-93 c,Kepler-93,1,2,1460.0,,,954.0,,,5669.0,0.91,-0.18,95.9115,Gas giant,Gas giant
Kepler-930 b,Kepler-930,1,1,71.4517775,0.3475,2.13,5.18,2.95,0.0,6335.0,1.25,0.04,848.396,Super-Earth,Super-Earth
Kepler-931 b,Kepler-931,1,1,8.03755877,0.0719,1.33,2.33,5.44,0.0,5241.0,0.86,-0.01,490.0,Super-Earth,Super-Earth
Kepler-932 b,Kepler-932,1,1,1.9214374,0.0279,1.37,2.45,5.24,0.0,5331.0,0.87,-0.01,465.612,Super-Earth,Super-Earth
Kepler-933 b,Kepler-933,1,1,14.20443009,0.1041,2.46,6.62,2.44,0.0,5346.0,0.87,-0.02,1017.2,Neptune-like,Neptune-like
Kepler-934 b,Kepler-934,1,1,55.6738309,0.2658,2.09,5.02,3.02,0.0,5001.0,0.81,0.01,608.738,Super-Earth,Super-Earth
Kepler-935 b,Kepler-935,1,1,4.88083852,0.0527,1.35,2.39,5.34,0.0,4830.0,0.78,-0.01,471.782,Super-Earth,Super-Earth
Kepler-936 b,Kepler-936,1,1,10.56134221,0.0954,1.45,2.7,4.87,0.0,5482.0,0.92,0.05,823.399,Super-Earth,Super-Earth
Kepler-937 b,Kepler-937,1,2,67.668827,0.3214,3.72,13.4,1.43,0.0,6095.0,1.15,0.08,1571.46,Neptune-like,Neptune-like
Kepler-937 c,Kepler-937,1,2,153.343364,0.5545,2.67,7.61,2.2,0.0,6095.0,1.15,0.08,1571.46,Neptune-like,Neptune-like
Kepler-938 b,Kepler-938,1,1,52.6298417,0.2689,2.22,5.56,2.79,0.0,5533.0,0.92,-0.03,1182.05,Super-Earth,Super-Earth
Kepler-939 b,Kepler-939,1,1,14.878296,0.1153,1.75,3.71,3.8,0.0,5471.0,0.88,-0.12,2093.62,Super-Earth,Super-Earth
Kepler-94 b,Kepler-94,1,2,2.50806,0.03106,3.51,10.84,1.45,0.0,4781.0,0.81,0.34,191.904,Neptune-like,Hot Neptune
Kepler-94 c,Kepler-94,1,2,820.3,,12.5,3126.0,8.79,,4781.0,0.81,0.34,191.904,Gas giant,Gas giant
Kepler-940 b,Kepler-940,1,1,59.6225257,0.3059,3.34,11.1,1.64,0.0,5769.0,0.97,-0.08,1260.78,Neptune-like,Neptune-like
Kepler-941 b,Kepler-941,1,1,17.42395198,0.1311,3.08,9.69,1.82,0.0,5539.0,0.89,-0.15,1088.36,Neptune-like,Neptune-like
Kepler-942 b,Kepler-942,1,1,44.96417488,0.2298,2.13,5.18,2.95,0.0,4861.0,0.81,0.09,216.354,Super-Earth,Super-Earth
Kepler-943 b,Kepler-943,1,1,49.7701438,0.2559,5.93,29.5,0.777,0.0,5612.0,0.93,-0.07,2300.53,Neptune-like,Neptune-like
Kepler-944 b,Kepler-944,1,1,43.3167737,0.2288,2.63,7.41,2.24,0.0,5409.0,0.86,-0.11,1349.43,Neptune-like,Neptune-like
Kepler-945 b,Kepler-945,1,1,31.0033814,0.2037,2.63,7.41,2.24,0.0,5718.0,0.97,-0.01,1651.25,Neptune-like,Neptune-like
Kepler-946 b,Kepler-946,1,1,11.79162572,0.1002,1.93,4.38,3.35,0.0,5665.0,0.94,-0.09,1137.29,Super-Earth,Super-Earth
Kepler-947 b,Kepler-947,1,1,26.9644317,0.1773,2.28,5.82,2.7,0.0,5508.0,0.9,-0.07,1730.78,Super-Earth,Super-Earth
Kepler-948 b,Kepler-948,1,1,7.76846622,0.0749,1.85,4.08,3.54,0.0,5679.0,0.96,-0.02,868.017,Super-Earth,Super-Earth
Kepler-949 b,Kepler-949,1,1,8.6893073,0.0774,2.91,8.8,1.96,0.0,5403.0,0.89,0.01,486.105,Neptune-like,Neptune-like
Kepler-95 b,Kepler-95,1,1,11.5231,0.1017,3.42,13.0,1.71,0.0,5699.0,1.08,0.3,445.656,Neptune-like,Neptune-like
Kepler-950 b,Kepler-950,1,1,98.7180406,0.3982,8.98,59.6,0.452,0.0,5857.0,1.02,0.02,2161.6,Neptune-like,Neptune-like
Kepler-951 b,Kepler-951,2,1,71.52530845,0.3091,5.59,26.7,0.84,0.0,4834.0,0.77,-0.01,382.509,Neptune-like,Neptune-like
Kepler-952 b,Kepler-952,1,1,130.3546919,0.5183,7.65,45.4,0.557,0.0,5730.0,1.0,0.06,1304.25,Neptune-like,Neptune-like
Kepler-953 b,Kepler-953,1,2,88.40655258,0.392,4.21,16.5,1.22,0.0,5416.0,0.95,0.26,258.893,Neptune-like,Neptune-like
Kepler-953 c,Kepler-953,1,2,9.10967112,0.0862,1.19,1.81,5.9,0.0,5416.0,0.95,0.26,258.893,Super-Earth,Super-Earth
Kepler-954 b,Kepler-954,1,1,16.78176602,0.118,2.32,5.99,2.64,0.0,4990.0,0.82,0.02,215.814,Super-Earth,Super-Earth
Kepler-955 b,Kepler-955,1,1,14.53244172,0.1083,3.13,9.96,1.78,0.0,5350.0,0.89,0.02,550.383,Neptune-like,Neptune-like
Kepler-956 b,Kepler-956,1,1,5.24867263,0.0596,3.0,9.27,1.89,0.0,6040.0,1.1,0.02,544.939,Neptune-like,Neptune-like
Kepler-957 b,Kepler-957,1,1,5.90741354,0.0559,5.5,25.9,0.855,0.0,4963.0,0.81,-0.01,824.688,Neptune-like,Neptune-like
Kepler-958 b,Kepler-958,1,1,9.7678805,0.0852,2.06,4.9,3.08,0.0,5421.0,0.91,0.01,449.773,Super-Earth,Super-Earth
Kepler-959 b,Kepler-959,1,1,14.80074836,0.1633,4.38,17.6,1.15,0.0,7005.0,1.6,0.02,807.729,Neptune-like,Neptune-like
Kepler-96 b,Kepler-96,1,1,16.2385,0.1235,2.67,8.46,2.26,0.0,5690.0,1.0,0.04,122.881,Neptune-like,Neptune-like
Kepler-960 b,Kepler-960,1,1,3.12686223,0.0414,2.29,5.86,2.68,0.0,4755.0,0.77,0.02,284.916,Super-Earth,Super-Earth
Kepler-961 b,Kepler-961,1,1,16.87727414,0.1245,2.55,7.04,2.33,0.0,5582.0,0.96,0.05,574.314,Neptune-like,Neptune-like
Kepler-962 b,Kepler-962,1,1,12.05707239,0.0984,1.97,4.54,3.26,0.0,5478.0,0.93,0.01,411.486,Super-Earth,Super-Earth
Kepler-963 b,Kepler-963,1,1,9.97683705,0.0849,2.66,7.56,2.21,0.0,5461.0,0.91,-0.02,771.494,Neptune-like,Neptune-like
Kepler-964 b,Kepler-964,1,1,13.5225106,0.1063,2.12,5.14,2.96,0.0,5427.0,0.93,0.03,454.626,Super-Earth,Super-Earth
Kepler-965 b,Kepler-965,1,1,134.2527298,0.512,3.38,11.4,1.62,0.0,5886.0,1.05,0.03,582.828,Neptune-like,Neptune-like
Kepler-966 b,Kepler-966,1,1,99.747622,0.3907,4.13,16.0,1.25,0.0,5840.0,1.02,0.04,1027.8,Neptune-like,Neptune-like
Kepler-967 b,Kepler-967,1,2,13.22713379,0.1027,2.35,6.12,2.59,0.0,5178.0,0.84,-0.03,568.546,Neptune-like,Neptune-like
Kepler-967 c,Kepler-967,1,2,198.7112502,0.6253,3.65,12.9,1.46,0.0,5178.0,0.84,-0.03,568.546,Neptune-like,Neptune-like
Kepler-968 b,Kepler-968,1,3,3.69298373,0.0389,2.0,4.66,3.2,0.0,4598.0,0.76,0.13,290.324,Super-Earth,Super-Earth
Kepler-968 c,Kepler-968,1,3,5.70940492,0.052,1.69,3.5,3.98,0.0,4598.0,0.76,0.13,290.324,Super-Earth,Super-Earth
Kepler-969 b,Kepler-969,1,2,34.1731714,0.2027,2.07,4.94,3.06,0.0,5214.0,0.92,0.22,390.354,Super-Earth,Super-Earth
Kepler-969 c,Kepler-969,1,2,1.6829346,0.0272,0.99,0.937,5.31,0.0,5214.0,0.92,0.22,390.354,Terrestrial,Terrestrial
Kepler-97 b,Kepler-97,1,2,2.58664,0.0356,1.48,3.51,5.44,0.0,5779.0,0.94,-0.2,400.907,Super-Earth,Super-Earth
Kepler-97 c,Kepler-97,1,2,789.0,,,344.0,,,5779.0,0.94,-0.2,400.907,Gas giant,Gas giant
Kepler-970 b,Kepler-970,2,1,16.73652231,0.1107,2.77,8.1,2.09,0.0,4511.0,0.7,-0.08,331.545,Neptune-like,Neptune-like
Kepler-971 b,Kepler-971,1,1,9.59070716,0.0827,2.13,5.18,2.95,0.0,5431.0,0.88,-0.06,338.522,Super-Earth,Super-Earth
Kepler-972 b,Kepler-972,1,1,7.03932553,0.0734,4.65,19.5,1.07,0.0,6146.0,1.15,0.04,1198.03,Neptune-like,Neptune-like
Kepler-973 b,Kepler-973,1,1,49.6077331,0.2508,1.96,4.5,3.28,0.0,5213.0,0.86,-0.06,328.52,Super-Earth,Super-Earth
Kepler-974 b,Kepler-974,1,1,4.19449651,0.0419,1.57,3.09,4.39,0.0,3687.0,0.52,0.07,134.311,Super-Earth,Super-Earth
Kepler-975 b,Kepler-975,1,1,1.97034246,0.0303,1.48,2.79,4.73,0.0,4897.0,0.8,0.07,426.088,Super-Earth,Super-Earth
Kepler-976 b,Kepler-976,1,1,105.9564148,0.4217,3.96,14.9,1.32,0.0,5232.0,0.87,0.07,1012.41,Neptune-like,Neptune-like
Kepler-977 b,Kepler-977,1,1,26.85328322,0.162,2.62,7.37,2.25,0.0,5315.0,0.87,-0.01,568.751,Neptune-like,Neptune-like
Kepler-978 b,Kepler-978,1,1,49.6221509,0.2726,2.99,9.22,1.9,0.0,6002.0,1.07,-0.01,682.522,Neptune-like,Neptune-like
Kepler-979 b,Kepler-979,1,1,8.0880135,0.0753,2.72,7.85,2.14,0.0,5310.0,0.87,-0.02,576.503,Neptune-like,Neptune-like
Kepler-98 b,Kepler-98,1,1,1.54168,0.0256,1.99,3.55,2.18,0.0,5539.0,0.99,0.18,350.315,Super-Earth,Super-Earth
Kepler-980 b,Kepler-980,1,1,11.55102504,0.1005,2.67,7.61,2.2,0.0,5935.0,1.05,0.01,961.468,Neptune-like,Neptune-like
Kepler-981 b,Kepler-981,1,1,4.46975774,0.0535,2.31,5.95,2.65,0.0,5718.0,0.98,0.01,878.082,Super-Earth,Super-Earth
Kepler-982 b,Kepler-982,1,1,15.7738221,0.1291,2.25,5.69,2.74,0.0,6139.0,1.16,0.05,801.479,Super-Earth,Super-Earth
Kepler-983 b,Kepler-983,1,1,60.0855082,0.3148,2.36,6.17,2.58,0.0,6052.0,1.13,0.12,714.437,Neptune-like,Neptune-like
Kepler-984 b,Kepler-984,1,1,43.0342272,0.2327,2.12,5.14,2.96,0.0,5610.0,0.96,0.04,460.188,Super-Earth,Super-Earth
Kepler-985 b,Kepler-985,1,1,116.331901,0.4451,2.98,9.17,1.9,0.0,5434.0,0.91,0.0,679.361,Neptune-like,Neptune-like
Kepler-986 b,Kepler-986,1,1,56.4349938,0.276,2.36,6.17,2.58,0.0,5642.0,0.96,0.04,548.364,Neptune-like,Neptune-like
Kepler-987 b,Kepler-987,1,1,105.3033148,0.4238,3.26,10.7,1.7,0.0,5637.0,0.97,0.01,914.126,Neptune-like,Neptune-like
Kepler-988 b,Kepler-988,1,1,17.76080053,0.1085,2.07,4.94,3.06,0.0,4005.0,0.55,-0.32,304.889,Super-Earth,Super-Earth
Kepler-989 b,Kepler-989,1,1,7.96431535,0.0734,2.21,5.52,2.81,0.0,5074.0,0.82,0.01,491.978,Super-Earth,Super-Earth
Kepler-99 b,Kepler-99,2,1,4.60358,0.0503,1.48,6.15,10.9,0.0,4782.0,0.79,0.18,208.369,Neptune-like,Neptune-like
Kepler-990 b,Kepler-990,1,2,9.91723428,0.0883,2.6,7.27,2.27,0.0,5948.0,1.05,0.01,802.163,Neptune-like,Neptune-like
Kepler-990 c,Kepler-990,1,2,0.53835431,0.0127,1.53,2.96,4.54,0.0,5948.0,1.05,0.01,802.163,Super-Earth,Super-Earth
Kepler-991 b,Kepler-991,1,1,82.5342519,0.3104,2.54,6.99,2.34,0.0,4392.0,0.64,-0.25,389.561,Neptune-like,Neptune-like
Kepler-992 b,Kepler-992,1,1,20.16034462,0.1339,1.62,3.26,4.21,0.0,4944.0,0.8,-0.04,259.639,Super-Earth,Super-Earth
Kepler-993 b,Kepler-993,1,1,22.08557563,0.13,2.97,9.11,1.91,0.0,3843.0,0.57,0.03,324.423,Neptune-like,Neptune-like
Kepler-994 b,Kepler-994,1,1,1.15116651,0.0177,1.6,3.19,4.28,0.0,3934.0,0.56,-0.13,188.158,Super-Earth,Super-Earth
Kepler-995 b,Kepler-995,1,1,28.26731672,0.1701,2.7,7.75,2.16,0.0,5206.0,0.83,-0.07,609.638,Neptune-like,Neptune-like
Kepler-996 b,Kepler-996,1,1,3.77059058,0.0474,1.98,4.58,3.24,0.0,6014.0,1.09,0.03,1216.58,Super-Earth,Super-Earth
Kepler-997 b,Kepler-997,1,1,2.70730672,0.0397,1.36,2.42,5.29,0.0,6150.0,1.22,0.05,467.568,Super-Earth,Super-Earth
Kepler-998 b,Kepler-998,1,1,5.65377733,0.0626,2.32,5.99,2.64,0.0,6058.0,1.12,0.07,986.364,Super-Earth,Super-Earth
Kepler-999 b,Kepler-999,1,1,5.99185702,0.0681,2.34,6.08,2.61,0.0,6237.0,1.29,0.05,545.063,Neptune-like,Neptune-like
L 168-9 b,L 168-9,1,1,1.4015,0.02091,1.39,4.6,9.6,0.21,3800.0,0.62,0.04,25.1496,Super-Earth,Super-Earth
L 98-59 b,L 98-59,1,4,2.2531136,0.02191,0.85,0.4,3.6,0.103,3415.0,0.27,-0.46,10.6194,Terrestrial,Terrestrial
L 98-59 c,L 98-59,1,4,3.6906777,0.0304,1.385,2.22,4.57,0.103,3415.0,0.27,-0.46,10.6194,Super-Earth,Super-Earth
L 98-59 d,L 98-59,1,4,7.4507245,0.0486,1.521,1.94,2.95,0.074,3415.0,0.27,-0.46,10.6194,Super-Earth,Super-Earth
L 98-59 e,L 98-59,1,4,12.796,0.0717,1.56,3.06,4.43,0.128,3415.0,0.27,-0.46,10.6194,Super-Earth,Super-Earth
LHS 1140 b,LHS 1140,1,2,24.73694,0.0957,1.635,6.38,8.04,0.096,3216.0,0.19,-0.24,14.9861,Neptune-like,Neptune-like
LHS 1140 c,LHS 1140,1,2,3.77792,0.02734,1.169,1.76,6.07,0.274,3216.0,0.19,-0.24,14.9861,Super-Earth,Super-Earth
LHS 1478 b,LHS 1478,1,1,1.9495378,0.01848,1.242,2.33,6.67,,3381.0,0.24,-0.13,18.2276,Super-Earth,Super-Earth
LHS 1678 b,LHS 1678,2,2,0.8602322,0.01251,0.696,0.35,6.0,0.25,3490.0,0.35,,19.8782,Terrestrial,Terrestrial
LHS 1678 c,LHS 1678,2,2,3.694247,0.0331,0.982,1.4,10.6,0.22,3490.0,0.35,,19.8782,Super-Earth,Super-Earth
LHS 1815 b,LHS 1815,1,1,3.81433,0.0404,1.088,8.7,,0.0,3643.0,0.5,-0.12,29.8424,Neptune-like,Hot Neptune
LHS 3844 b,LHS 3844,1,1,0.46292913,0.00622,1.303,2.25,5.59,,3036.0,0.15,,14.8846,Super-Earth,Super-Earth
LP 714-47 b,LP 714-47,1,1,4.052037,0.0417,4.7,30.8,1.7,0.04,3950.0,0.59,0.41,52.616,Neptune-like,Neptune-like
LP 791-18 b,LP 791-18,1,2,0.948005,0.00969,1.12,1.46,5.71,0.0,2960.0,0.14,-0.09,26.4927,Super-Earth,Super-Earth
LP 791-18 c,LP 791-18,1,2,4.989963,0.029392,2.31,5.95,2.65,0.0,2960.0,0.14,-0.09,26.4927,Super-Earth,Super-Earth
LSPM J2116+0234 b,LSPM J2116+0234,1,1,14.4399,0.0876,3.71,13.3,1.43,0.183,3475.0,0.43,-0.05,17.6297,Neptune-like,Neptune-like
LTT 1445 A b,LTT 1445 A,3,2,5.3587657,0.03813,1.305,2.87,7.1,0.11,3340.0,0.26,-0.34,6.86929,Super-Earth,Super-Earth
LTT 1445 A c,LTT 1445 A,3,2,3.1239035,0.02661,1.147,1.54,5.57,0.223,3340.0,0.26,-0.34,6.86929,Super-Earth,Super-Earth
LTT 3780 b,LTT 3780,2,2,0.768448,0.01211,1.332,2.62,6.1,0.0,3331.0,0.4,0.28,21.9814,Super-Earth,Super-Earth
LTT 3780 c,LTT 3780,2,2,12.2519,0.07673,2.3,8.6,3.9,0.06,3331.0,0.4,0.28,21.9814,Neptune-like,Neptune-like
LTT 9779 b,LTT 9779,1,1,0.792052,0.01679,4.72,29.32,1.536,0.0,5443.0,0.77,0.27,80.4373,Neptune-like,Hot Neptune
LkCa 15 b,LkCa 15,1,2,,14.7,,,,,4194.0,,0.26,158.152,,
LkCa 15 c,LkCa 15,1,2,,18.6,,,,,4194.0,,0.26,158.152,,
Lupus-TR-3 b,Lupus-TR-3,1,1,3.91405,0.0464,9.976,257.431,1.4,0.0,5000.0,0.87,,773.409,Gas giant,Hot Jupiter
MASCARA-1 b,MASCARA-1,1,1,2.14878,0.043,16.814,1175.971,1.5,0.0,7554.0,1.72,0.0,182.273,Gas giant,Hot Jupiter
MASCARA-4 b,MASCARA-4,2,1,2.82406,0.047,17.15,985.273,1.07,0.0,7800.0,1.75,0.0,170.696,Gas giant,Hot Jupiter
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,1,1,,0.62,1.63,3.3,4.19,,,0.06,,1000.0,Super-Earth,Super-Earth
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,1,1,,6.5,13.9,260.0,0.532,,,0.3,,5800.0,Gas giant,Gas giant
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,1,1,,1.1,5.18,23.4,0.925,,,0.21,,7700.0,Neptune-like,Neptune-like
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,1,1,,2.7,13.0,1300.0,3.25,,,0.56,,3300.0,Gas giant,Gas giant
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,1,1,2774.0,3.2,3.21,10.4,1.73,,,0.56,,3040.0,Neptune-like,Neptune-like
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,1,1,,2.03,9.64,67.3,0.413,,,0.52,,7050.0,Gas giant,Gas giant
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,1,1,1982.0,1.8,13.2,830.0,1.98,,,0.19,,5690.0,Gas giant,Gas giant
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,1,1,,1.21,12.4,3500.0,10.1,,,0.16,,2800.0,Gas giant,Gas giant
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,1,1,,2.42,14.2,170.0,0.326,,,0.58,,3500.0,Gas giant,Gas giant
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,1,1,,0.92,2.99,9.2,1.89,,,0.11,,810.0,Neptune-like,Neptune-like
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,1,1,,1.72,11.1,86.0,0.346,,,0.18,,6430.0,Gas giant,Gas giant
